Postal_Code,Place_Name,County
3962,Karos,Borsod-Abaúj-Zemplén
2173,Kartal,Pest
7827,Kásád,Baranya
6211,Kaskantyú,Bács-Kiskun
7977,Kastélyosdombó,Somogy
5948,Kaszaper,Békés
7564,Kaszó,Somogy
7914,Katádfa,Baranya
9915,Katafa,Vas
7661,Kátoly,Baranya
6455,Katymár,Bács-Kiskun
2215,Káva,Pest
8994,Kávás,Zala
3147,Kazár,Nógrád
3127,Kazár,Nógrád
3700,Kazincbarcika,Borsod-Abaúj-Zemplén
3831,Kázsmárk,Borsod-Abaúj-Zemplén
7274,Kazsok,Somogy
6237,Kecel,Bács-Kiskun
2852,Kecskéd,Komárom-Esztergom
6044,Kecskemét,Bács-Kiskun
6008,Kecskemét,Bács-Kiskun
6000,Kecskemét,Bács-Kiskun
8784,Kehidakustány,Zala
4515,Kék,Szabolcs-Szatmár-Bereg
4494,Kékcse,Szabolcs-Szatmár-Bereg
3899,Kéked,Borsod-Abaúj-Zemplén
7661,Kékesd,Baranya
8254,Kékkút,Veszprém
6423,Kelebia,Bács-Kiskun
9549,Keléd,Vas
3728,Kelemér,Borsod-Abaúj-Zemplén
6444,Kéleshalom,Bács-Kiskun
8714,Kelevíz,Somogy
4501,Kemecse,Szabolcs-Szatmár-Bereg
2638,Kemence,Pest
8931,Kemendollár,Zala
8516,Kemeneshőgyész,Veszprém
9553,Kemeneskápolna,Vas
9522,Kemenesmagasi,Vas
9511,Kemenesmihályfa,Vas
9544,Kemenespálfa,Vas
9517,Kemenessömjén,Vas
9521,Kemenesszentmárton,Vas
8518,Kemenesszentpéter,Veszprém
8995,Keménfa,Zala
7843,Kémes,Baranya
9923,Kemestaródfa,Vas
7839,Kemse,Baranya
5349,Kenderes,Jász-Nagykun-Szolnok
5331,Kenderes,Jász-Nagykun-Szolnok
9752,Kenéz,Vas
3955,Kenézlő,Borsod-Abaúj-Zemplén
5083,Kengyel,Jász-Nagykun-Szolnok
9514,Kenyeri,Vas
9945,Kercaszomor,Vas
7256,Kercseliget,Somogy
3396,Kerecsend,Heves
8745,Kerecseny,Zala
6041,Kerekegyháza,Bács-Kiskun
8618,Kereki,Somogy
2882,Kerékteleki,Komárom-Esztergom
2145,Kerepes,Pest
2144,Kerepes,Pest
3821,Keresztéte,Borsod-Abaúj-Zemplén
8971,Kerkabarabás,Zala
8973,Kerkafalva,Zala
8973,Kerkakutas,Zala
9944,Kerkáskápolna,Vas
8874,Kerkaszentkirály,Zala
8879,Kerkateskánd,Zala
4912,Kérsemjén,Szabolcs-Szatmár-Bereg
8492,Kerta,Veszprém
5526,Kertészsziget,Békés
2616,Keszeg,Nógrád
3579,Kesznyéten,Borsod-Abaúj-Zemplén
7062,Keszőhidegkút,Tolna
8360,Keszthely,Zala
2517,Kesztölc,Komárom-Esztergom
7668,Keszü,Baranya
2655,Kétbodony,Nógrád
5741,Kétegyháza,Békés
8713,Kéthely,Somogy
5411,Kétpó,Jász-Nagykun-Szolnok
5674,Kétsoprony,Békés
7975,Kétújfalu,Baranya
9982,Kétvölgy,Vas
7174,Kéty,Tolna
5744,Kevermes,Békés
8774,Kilimán,Zala
9181,Kimle,Győr-Moson-Sopron
8044,Kincsesbánya,Fejér
3657,Királd,Borsod-Abaúj-Zemplén
7953,Királyegyháza,Baranya
6911,Királyhegyes,Csongrád
8195,Királyszentistván,Veszprém
8284,Kisapáti,Veszprém
2428,Kisapostag,Fejér
4921,Kisar,Szabolcs-Szatmár-Bereg
7523,Kisasszond,Somogy
7954,Kisasszonyfa,Baranya
9133,Kisbabot,Győr-Moson-Sopron
3046,Kisbágyon,Nógrád
9062,Kisbajcs,Győr-Moson-Sopron
7542,Kisbajom,Somogy
7282,Kisbárapáti,Somogy
3075,Kisbárkány,Nógrád
2881,Kisbér,Komárom-Esztergom
2879,Kisbér,Komárom-Esztergom
2870,Kisbér,Komárom-Esztergom
8693,Kisberény,Somogy
8477,Kisberzseny,Veszprém
7391,Kisbeszterce,Baranya
9234,Kisbodak,Győr-Moson-Sopron
8925,Kisbucsa,Zala
7756,Kisbudmér,Baranya
3578,Kiscsécs,Borsod-Abaúj-Zemplén
8888,Kiscsehi,Zala
8494,Kiscsősz,Veszprém
7814,Kisdér,Baranya
7985,Kisdobsza,Baranya
5837,Kisdombegyház,Békés
7159,Kisdorog,Tolna
2655,Kisecset,Nógrád
9341,Kisfalud,Győr-Moson-Sopron
3256,Kisfüzes,Heves
8356,Kisgörbő,Zala
7279,Kisgyalán,Somogy
3556,Kisgyőr,Borsod-Abaúj-Zemplén
7391,Kishajmás,Baranya
7800,Kisharsány,Baranya
3161,Kishartyán,Nógrád
7763,Kisherend,Baranya
4977,Kishódos,Szabolcs-Szatmár-Bereg
3994,Kishuta,Borsod-Abaúj-Zemplén
2948,Kisigmánd,Komárom-Esztergom
7773,Kisjakabfalva,Baranya
7766,Kiskassa,Baranya
3843,Kiskinizs,Borsod-Abaúj-Zemplén
3384,Kisköre,Somogy
6200,Kiskőrös,Heves
7524,Kiskorpád,Bács-Kiskun
6100,Kiskunfélegyháza,Bács-Kiskun
6400,Kiskunhalas,Bács-Kiskun
2340,Kiskunlacháza,Pest
6120,Kiskunmajsa,Bács-Kiskun
8911,Kiskutas,Zala
8156,Kisláng,Fejér
4325,Kisléta,Szabolcs-Szatmár-Bereg
7775,Kislippó,Baranya
8446,Kislőd,Veszprém
7356,Kismányok,Tolna
4126,Kismarja,Hajdú-Bihar
2623,Kismaros,Pest
4737,Kisnamény,Szabolcs-Szatmár-Bereg
3264,Kisnána,Heves
2165,Kisnémedi,Pest
7759,Kisnyárád,Baranya
2024,Kisoroszi,Pest
4956,Kispalád,Szabolcs-Szatmár-Bereg
8912,Kispáli,Zala
8496,Kispirit,Veszprém
9936,Kisrákos,Vas
8756,Kisrécse,Zala
3965,Kisrozvágy,Borsod-Abaúj-Zemplén
3627,Kissikátor,Borsod-Abaúj-Zemplén
9555,Kissomlyó,Vas
6421,Kisszállás,Bács-Kiskun
7082,Kisszékely,Tolna
4963,Kisszekeres,Szabolcs-Szatmár-Bereg
7841,Kisszentmárton,Baranya
8957,Kissziget,Zala
8483,Kisszőlős,Veszprém
7981,Kistamási,Baranya
7823,Kistapolca,Baranya
2143,Kistarcsa,Pest
6760,Kistelek,Csongrád
3553,Kistokaj,Borsod-Abaúj-Zemplén
8868,Kistolmács,Zala
7068,Kistormás,Tolna
7768,Kistótfalu,Baranya
5310,Kisújszállás,Jász-Nagykun-Szolnok
9772,Kisunyom,Vas
4600,Kisvárda,Szabolcs-Szatmár-Bereg
4811,Kisvarsány,Szabolcs-Szatmár-Bereg
8341,Kisvásárhely,Zala
7381,Kisvaszar,Baranya
7183,Kisvejke,Tolna
6775,Kiszombor,Csongrád
9733,Kiszsidány,Vas
6773,Klárafalva,Csongrád
7334,Köblény,Komárom-Esztergom
2898,Kocs,Pest
2755,Kocsér,Tolna
9553,Köcsk,Szabolcs-Szatmár-Bereg
7212,Kocsola,Pest
4751,Kocsord,Hajdú-Bihar
2243,Kóka,Veszprém
4284,Kokad,Hajdú-Bihar
7668,Kökény,Komárom-Esztergom
7530,Kőkút,Komárom-Esztergom
4965,Kölcse,Komárom-Esztergom
7052,Kölesd,Borsod-Abaúj-Zemplén
7717,Kölked,Baranya
8468,Kolontár,Baranya
4138,Komádi,Szabolcs-Szatmár-Bereg
2903,Komárom,Somogy
2921,Komárom,Borsod-Abaúj-Zemplén
2900,Komárom,Szabolcs-Szatmár-Bereg
3765,Komjáti,Heves
7305,Komló,Borsod-Abaúj-Zemplén
7300,Komló,Vas
3372,Kömlő,Békés
2853,Kömlőd,Győr-Moson-Sopron
4765,Komlódtótfalu,Hajdú-Bihar
7582,Komlósd,Győr-Moson-Sopron
3937,Komlóska,Tolna
4622,Komoró,Borsod-Abaúj-Zemplén
4943,Kömörő,Győr-Moson-Sopron
6134,Kömpöc,Baranya
3356,Kompolt,Pest
3775,Kondó,Pest
9943,Kondorfa,Szabolcs-Szatmár-Bereg
5553,Kondoros,Baranya
9144,Kóny,Baranya
4133,Konyár,Borsod-Abaúj-Zemplén
9495,Kópháza,Nógrád
7094,Koppányszántó,Baranya
3886,Korlát,Zala
9909,Körmend,Baranya
9900,Körmend,Vas
2851,Környe,Baranya
3577,Köröm,Somogy
9113,Koroncó,Szabolcs-Szatmár-Bereg
7841,Kórós,Tolna
8617,Kőröshegy,Baranya
5516,Körösladány,Heves
5539,Körösnagyharsány,Komárom-Esztergom
4136,Körösszakál,Szabolcs-Szatmár-Bereg
4135,Körösszegapáti,Bács-Kiskun
5622,Köröstarcsa,Vas
2745,Kőröstetétlen,Vas
5536,Körösújfalu,Komárom-Esztergom
2612,Kosd,Borsod-Abaúj-Zemplén
2625,Kóspallag,Somogy
8152,Kőszárhegy,Békés
9730,Kőszeg,Békés
9725,Kőszegdoroszló,Békés
9739,Kőszegpaty,Pest
9725,Kőszegszerdahely,Békés
4482,Kótaj,Hajdú-Bihar
8627,Kötcse,Hajdú-Bihar
5725,Kötegyán,Fejér
5062,Kőtelek,Vas
7847,Kovácshida,Vas
7678,Kovácsszénája,Vas
3992,Kovácsvágás,Vas
8254,Kővágóörs,Somogy
7673,Kővágószőlős,Békés
7675,Kővágótőttős,Jász-Nagykun-Szolnok
6912,Kövegy,Veszprém
8274,Köveskál,Baranya
3053,Kozárd,Baranya
7761,Kozármisleny,Csongrád
8988,Kozmadombja,Veszprém
3821,Krasznokvajda,Borsod-Abaúj-Zemplén
6755,Kübekháza,Fejér
2458,Kulcs,Bács-Kiskun
8978,Külsősárd,Békés
9532,Külsővat,Bács-Kiskun
6097,Kunadacs,Bács-Kiskun
5746,Kunágota,Jász-Nagykun-Szolnok
6435,Kunbaja,Bács-Kiskun
6043,Kunbaracs,Jász-Nagykun-Szolnok
5412,Kuncsorba,Jász-Nagykun-Szolnok
6413,Kunfehértó,Bács-Kiskun
8162,Küngös,Bács-Kiskun
5340,Kunhegyes,Jász-Nagykun-Szolnok
5321,Kunmadaras,Jász-Nagykun-Szolnok
6096,Kunpeszér,Bács-Kiskun
6115,Kunszállás,Győr-Moson-Sopron
5449,Kunszentmárton,Veszprém
5440,Kunszentmárton,Borsod-Abaúj-Zemplén
6090,Kunszentmiklós,Tolna
9184,Kunsziget,Borsod-Abaúj-Zemplén
8595,Kup,Zala
3813,Kupa,Somogy
7226,Kurd,Nógrád
3732,Kurityán,Csongrád
8919,Kustánszeg,Zala
7541,Kutas,Veszprém
3066,Kutasó,Veszprém
2541,Lábatlan,Komárom-Esztergom
7551,Lábod,Somogy
3967,Lácacséke,Borsod-Abaúj-Zemplén
7535,Lad,Somogy
6045,Ladánybene,Bács-Kiskun
3780,Ládbesenyő,Borsod-Abaúj-Zemplén
8136,Lajoskomárom,Fejér
6050,Lajosmizse,Bács-Kiskun
3786,Lak,Borsod-Abaúj-Zemplén
8913,Lakhegy,Zala
6065,Lakitelek,Bács-Kiskun
7918,Lakócsa,Somogy
7759,Lánycsók,Baranya
7214,Lápafő,Tolna
7775,Lapáncsa,Baranya
4543,Laskod,Szabolcs-Szatmár-Bereg
8887,Lasztonya,Zala
8681,Látrány,Somogy
9089,Lázi,Győr-Moson-Sopron
2016,Leányfalu,Pest
2518,Leányvár,Komárom-Esztergom
9155,Lébény,Győr-Moson-Sopron
2619,Legénd,Nógrád
3904,Legyesbénye,Borsod-Abaúj-Zemplén
3832,Léh,Borsod-Abaúj-Zemplén
3648,Lénárddaróc,Borsod-Abaúj-Zemplén
8978,Lendvadedes,Zala
8977,Lendvajakabfa,Zala
7184,Lengyel,Tolna
8693,Lengyeltóti,Somogy
8966,Lenti,Zala
8960,Lenti,Zala
8132,Lepsény,Fejér
8318,Lesencefalu,Veszprém
8319,Lesenceistvánd,Veszprém
8318,Lesencetomaj,Veszprém
4281,Létavértes,Hajdú-Bihar
4283,Létavértes,Hajdú-Bihar
8868,Letenye,Zala
2632,Letkés,Pest
9221,Levél,Győr-Moson-Sopron
4555,Levelek,Szabolcs-Szatmár-Bereg
8707,Libickozma,Somogy
8981,Lickóvadamos,Zala
7331,Liget,Baranya
8782,Ligetfalva,Zala
9233,Lipót,Győr-Moson-Sopron
7781,Lippó,Baranya
7757,Liptód,Baranya
8888,Lispeszentadorján,Zala
8831,Liszó,Zala
8196,Litér,Veszprém
3866,Litka,Borsod-Abaúj-Zemplén
3186,Litke,Nógrád
9634,Lócs,Vas
5743,Lőkösháza,Veszprém
8425,Lókút,Szabolcs-Szatmár-Bereg
4836,Lónya,Pest
2309,Lórév,Baranya
3022,Lőrinci,Veszprém
3024,Lőrinci,Fejér
3021,Lőrinci,Baranya
7761,Lothárd,Zala
8228,Lovas,Veszprém
8093,Lovasberény,Békés
7720,Lovászhetény,Heves
8878,Lovászi,Heves
8553,Lovászpatona,Heves
9461,Lövő,Győr-Moson-Sopron
4633,Lövőpetri,Szabolcs-Szatmár-Bereg
3129,Lucfalva,Nógrád
3188,Ludányhalászi,Nógrád
3274,Ludas,Heves
9724,Lukácsháza,Vas
8660,Lulla,Somogy
7838,Lúzsok,Baranya
3909,Mád,Borsod-Abaúj-Zemplén
6456,Madaras,Bács-Kiskun
7026,Madocsa,Tolna
9169,Maglóca,Győr-Moson-Sopron
2234,Maglód,Pest
7342,Mágocs,Baranya
4953,Magosliget,Szabolcs-Szatmár-Bereg
4556,Magy,Szabolcs-Szatmár-Bereg
8071,Magyaralmás,Fejér
7463,Magyaratád,Somogy
5667,Magyarbánhegyes,Békés
7775,Magyarbóly,Baranya
6932,Magyarcsanád,Csongrád
5838,Magyardombegyház,Békés
7332,Magyaregregy,Baranya
7441,Magyaregres,Somogy
8973,Magyarföld,Zala
3133,Magyargéc,Nógrád
8517,Magyargencs,Veszprém
7394,Magyarhertelend,Baranya
4137,Magyarhomorog,Hajdú-Bihar
9346,Magyarkeresztúr,Győr-Moson-Sopron
7098,Magyarkeszi,Tolna
9962,Magyarlak,Vas
7925,Magyarlukafa,Baranya
7954,Magyarmecske,Baranya
9909,Magyarnádalja,Vas
2694,Magyarnándor,Nógrád
8449,Magyarpolány,Veszprém
7761,Magyarsarlós,Baranya
9912,Magyarszecsőd,Vas
7396,Magyarszék,Baranya
8776,Magyarszentmiklós,Zala
8776,Magyarszerdahely,Zala
9946,Magyarszombatfa,Vas
7954,Magyartelek,Baranya
2339,Majosháza,Pest
7783,Majs,Baranya
2322,Makád,Pest
3959,Makkoshotyka,Borsod-Abaúj-Zemplén
3397,Maklár,Heves
6903,Makó,Csongrád
6900,Makó,Csongrád
8533,Malomsok,Veszprém
3434,Mályi,Borsod-Abaúj-Zemplén
3645,Mályinka,Borsod-Abaúj-Zemplén
4942,Mánd,Szabolcs-Szatmár-Bereg
4644,Mándok,Szabolcs-Szatmár-Bereg
7304,Mánfa,Baranya
2065,Mány,Fejér
7733,Maráza,Baranya
9534,Marcalgergelyi,Veszprém
8714,Marcali,Somogy
8709,Marcali,Somogy
8700,Marcali,Somogy
8531,Marcaltő,Veszprém
8532,Marcaltő,Veszprém
7817,Márfa,Baranya
2527,Máriahalom,Komárom-Esztergom
9231,Máriakálnok,Győr-Moson-Sopron
7663,Máriakéménd,Baranya
2629,Márianosztra,Pest
4326,Máriapócs,Szabolcs-Szatmár-Bereg
3262,Markaz,Heves
3075,Márkháza,Nógrád
8441,Márkó,Veszprém
7967,Markóc,Baranya
9164,Markotabödöge,Győr-Moson-Sopron
8888,Maróc,Zala
7960,Marócsa,Baranya
7774,Márok,Baranya
8976,Márokföld,Zala
4932,Márokpapi,Szabolcs-Szatmár-Bereg
6921,Maroslele,Csongrád
6636,Mártély,Csongrád
5435,Martfű,Jász-Nagykun-Szolnok
7720,Martonfa,Baranya
2462,Martonvásár,Fejér
3755,Martonyi,Borsod-Abaúj-Zemplén
4700,Mátészalka,Szabolcs-Szatmár-Bereg
6452,Mátételke,Bács-Kiskun
3247,Mátraballa,Heves
3246,Mátraderecske,Heves
3155,Mátramindszent,Nógrád
3144,Mátranovák,Nógrád
3143,Mátranovák,Nógrád
3142,Mátraszele,Nógrád
3234,Mátraszentimre,Heves
3235,Mátraszentimre,Heves
3068,Mátraszőlős,Nógrád
3145,Mátraterenye,Nógrád
3146,Mátraterenye,Nógrád
3077,Mátraverebély,Nógrád
7854,Matty,Fejér
8134,Mátyásdomb,Baranya
4835,Mátyus,Szabolcs-Szatmár-Bereg
7351,Máza,Baranya
7695,Mecseknádasd,Baranya
7300,Mecsekpölöske,Baranya
9176,Mecsér,Győr-Moson-Sopron
5664,Medgyesbodzás,Békés
5663,Medgyesbodzás,Békés
5752,Medgyesegyháza,Békés
5666,Medgyesegyháza,Békés
7057,Medina,Tolna
9757,Meggyeskovácsi,Vas
3718,Megyaszó,Borsod-Abaúj-Zemplén
9754,Megyehid,Vas
8348,Megyer,Veszprém
5726,Méhkerék,Békés
4975,Méhtelek,Szabolcs-Szatmár-Bereg
7344,Mekényes,Baranya
6449,Mélykút,Bács-Kiskun
8271,Mencshely,Veszprém
2235,Mende,Pest
3871,Méra,Borsod-Abaúj-Zemplén
7981,Merenye,Baranya
9136,Mérges,Győr-Moson-Sopron
4352,Mérk,Szabolcs-Szatmár-Bereg
7453,Mernye,Somogy
9531,Mersevát,Vas
9662,Mesterháza,Vas
9551,Mesteri,Vas
5452,Mesterszállás,Jász-Nagykun-Szolnok
3754,Meszes,Borsod-Abaúj-Zemplén
9745,Meszlen,Vas
8716,Mesztegnyő,Somogy
5650,Mezőberény,Békés
3450,Mezőcsát,Borsod-Abaúj-Zemplén
7434,Mezőcsokonya,Somogy
7370,Meződ,Baranya
2422,Mezőfalva,Fejér
5732,Mezőgyán,Békés
5820,Mezőhegyes,Békés
5453,Mezőhék,Jász-Nagykun-Szolnok
3441,Mezőkeresztes,Borsod-Abaúj-Zemplén
8137,Mezőkomárom,Fejér
5800,Mezőkovácsháza,Békés
3400,Mezőkövesd,Borsod-Abaúj-Zemplén
4641,Mezőladány,Szabolcs-Szatmár-Bereg
8514,Mezőlak,Veszprém
3443,Mezőnagymihály,Borsod-Abaúj-Zemplén
3421,Mezőnyárád,Borsod-Abaúj-Zemplén
9098,Mezőörs,Győr-Moson-Sopron
9097,Mezőörs,Győr-Moson-Sopron
4118,Mezőpeterd,Hajdú-Bihar
4134,Mezősas,Hajdú-Bihar
3378,Mezőszemere,Heves
8133,Mezőszentgyörgy,Fejér
7017,Mezőszilas,Fejér
3375,Mezőtárkány,Heves
5400,Mezőtúr,Jász-Nagykun-Szolnok
3931,Mezőzombor,Borsod-Abaúj-Zemplén
8825,Miháld,Zala
8341,Mihályfa,Zala
3184,Mihálygerge,Nógrád
8513,Mihályháza,Veszprém
9342,Mihályi,Győr-Moson-Sopron
7512,Mike,Somogy
2736,Mikebuda,Pest
8949,Mikekarácsonyfa,Zala
4271,Mikepércs,Hajdú-Bihar
7286,Miklósi,Somogy
3344,Mikófalva,Heves
3989,Mikóháza,Borsod-Abaúj-Zemplén
9835,Mikosszéplak,Vas
8917,Milejszeg,Zala
4948,Milota,Szabolcs-Szatmár-Bereg
6630,Mindszent,Csongrád
7391,Mindszentgodisa,Baranya
8282,Mindszentkálla,Veszprém
8935,Misefa,Zala
6343,Miske,Bács-Kiskun
3510,Miskolc,Borsod-Abaúj-Zemplén
3515,Miskolc,Borsod-Abaúj-Zemplén
3516,Miskolc,Borsod-Abaúj-Zemplén
3508,Miskolc,Borsod-Abaúj-Zemplén
3517,Miskolc,Borsod-Abaúj-Zemplén
3518,Miskolc,Borsod-Abaúj-Zemplén
3521,Miskolc,Borsod-Abaúj-Zemplén
3519,Miskolc,Borsod-Abaúj-Zemplén
3500,Miskolc,Borsod-Abaúj-Zemplén
3501,Miskolc,Borsod-Abaúj-Zemplén
3524,Miskolc,Borsod-Abaúj-Zemplén
3525,Miskolc,Borsod-Abaúj-Zemplén
3526,Miskolc,Borsod-Abaúj-Zemplén
3527,Miskolc,Borsod-Abaúj-Zemplén
3528,Miskolc,Borsod-Abaúj-Zemplén
3529,Miskolc,Borsod-Abaúj-Zemplén
3530,Miskolc,Borsod-Abaúj-Zemplén
3531,Miskolc,Borsod-Abaúj-Zemplén
3532,Miskolc,Borsod-Abaúj-Zemplén
3533,Miskolc,Borsod-Abaúj-Zemplén
3534,Miskolc,Borsod-Abaúj-Zemplén
3535,Miskolc,Borsod-Abaúj-Zemplén
7065,Miszla,Tolna
2911,Mocsa,Komárom-Esztergom
7163,Mőcsény,Pest
2146,Mogyoród,Komárom-Esztergom
2535,Mogyorósbánya,Borsod-Abaúj-Zemplén
3893,Mogyoróska,Fejér
8042,Moha,Baranya
7715,Mohács,Baranya
7714,Mohács,Baranya
7700,Mohács,Nógrád
2698,Mohora,Zala
8863,Molnári,Vas
9912,Molnaszecsőd,Baranya
7981,Molvány,Borsod-Abaúj-Zemplén
3812,Monaj,Borsod-Abaúj-Zemplén
3905,Monok,Pest
2213,Monor,Pest
2200,Monor,Heves
3345,Mónosbél,Veszprém
8296,Monostorapáti,Hajdú-Bihar
4275,Monostorpályi,Veszprém
8273,Monoszló,Baranya
7751,Monyoród,Fejér
8060,Mór,Tolna
7165,Mórágy,Csongrád
6782,Mórahalom,Bács-Kiskun
6132,Móricgát,Győr-Moson-Sopron
9131,Mórichida,Somogy
7257,Mosdós,Győr-Moson-Sopron
9200,Mosonmagyaróvár,Győr-Moson-Sopron
9183,Mosonszentmiklós,Győr-Moson-Sopron
9154,Mosonszentmiklós,Győr-Moson-Sopron
9245,Mosonszolnok,Baranya
7932,Mozsgó,Tolna
7185,Mucsfa,Tolna
7195,Mucsi,Tolna
3744,Múcsony,Borsod-Abaúj-Zemplén
3552,Muhi,Borsod-Abaúj-Zemplén
8834,Murakeresztúr,Zala
8868,Murarátka,Zala
8872,Muraszemenye,Zala
7176,Murga,Tolna
5672,Murony,Békés
4911,Nábrád,Szabolcs-Szatmár-Bereg
8097,Nadap,Fejér
9915,Nádasd,Vas
8145,Nádasdladány,Fejér
4181,Nádudvar,Hajdú-Bihar
8674,Nágocs,Somogy
8521,Nagyacsád,Veszprém
8484,Nagyalásony,Veszprém
4922,Nagyar,Szabolcs-Szatmár-Bereg
7500,Nagyatád,Somogy
9063,Nagybajcs,Győr-Moson-Sopron
7561,Nagybajom,Somogy
8821,Nagybakónak,Zala
5668,Nagybánhegyes,Békés
6527,Nagybaracska,Bács-Kiskun
3641,Nagybarca,Borsod-Abaúj-Zemplén
3075,Nagybárkány,Nógrád
8656,Nagyberény,Somogy
7255,Nagyberki,Somogy
2634,Nagybörzsöny,Pest
7756,Nagybudmér,Baranya
9485,Nagycenk,Győr-Moson-Sopron
7838,Nagycsány,Baranya
3598,Nagycsécs,Borsod-Abaúj-Zemplén
8628,Nagycsepely,Somogy
4445,Nagycserkesz,Szabolcs-Szatmár-Bereg
8554,Nagydém,Veszprém
4823,Nagydobos,Szabolcs-Szatmár-Bereg
7985,Nagydobsza,Baranya
7044,Nagydorog,Tolna
4355,Nagyecsed,Szabolcs-Szatmár-Bereg
6917,Nagyér,Csongrád
8415,Nagyesztergár,Veszprém
3282,Nagyfüged,Heves
9664,Nagygeresd,Vas
8356,Nagygörbő,Zala
8551,Nagygyimót,Veszprém
7343,Nagyhajmás,Baranya
4485,Nagyhalász,Szabolcs-Szatmár-Bereg
7822,Nagyharsány,Baranya
4064,Nagyhegyes,Hajdú-Bihar
4977,Nagyhódos,Szabolcs-Szatmár-Bereg
3994,Nagyhuta,Borsod-Abaúj-Zemplén
2942,Nagyigmánd,Komárom-Esztergom
5363,Nagyiván,Jász-Nagykun-Szolnok
4320,Nagykálló,Szabolcs-Szatmár-Bereg
5751,Nagykamarás,Békés
8831,Nagykanizsa,Zala
8808,Nagykanizsa,Zala
8809,Nagykanizsa,Zala
8800,Nagykanizsa,Zala
8935,Nagykapornak,Zala
2425,Nagykarácsony,Fejér
2760,Nagykáta,Pest
4127,Nagykereki,Hajdú-Bihar
3129,Nagykeresztúr,Nógrád
3844,Nagykinizs,Borsod-Abaúj-Zemplén
3012,Nagykökényes,Tolna
9784,Nagykölked,Somogy
7092,Nagykónyi,Pest
2750,Nagykőrös,Baranya
7545,Nagykorpád,Heves
5065,Nagykörű,Vas
2094,Nagykovácsi,Pest
7741,Nagykozár,Jász-Nagykun-Szolnok
8911,Nagykutas,Zala
6933,Nagylak,Csongrád
8983,Nagylengyel,Zala
3175,Nagylóc,Nógrád
2435,Nagylók,Fejér
9482,Nagylózs,Győr-Moson-Sopron
6622,Nagymágocs,Csongrád
7355,Nagymányok,Tolna
2626,Nagymaros,Pest
9913,Nagymizdó,Vas
7784,Nagynyárád,Baranya
2645,Nagyoroszi,Nógrád
8912,Nagypáli,Zala
7731,Nagypall,Baranya
7912,Nagypeterd,Baranya
8496,Nagypirit,Veszprém
4173,Nagyrábé,Hajdú-Bihar
8746,Nagyrada,Zala
9938,Nagyrákos,Vas
8756,Nagyrécse,Zala
3214,Nagyréde,Heves
5463,Nagyrév,Jász-Nagykun-Szolnok
3965,Nagyrozvágy,Borsod-Abaúj-Zemplén
2524,Nagysáp,Komárom-Esztergom
9561,Nagysimonyi,Vas
8739,Nagyszakácsi,Somogy
7085,Nagyszékely,Tolna
4962,Nagyszekeres,Szabolcs-Szatmár-Bereg
5931,Nagyszénás,Békés
9072,Nagyszentjános,Győr-Moson-Sopron
7097,Nagyszokoly,Tolna
3398,Nagytálya,Heves
2142,Nagytarcsa,Pest
8562,Nagytevel,Veszprém
